"time","name","x","y","direction","nextX","nextY","nextDirection"
"60.22","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2415263","2.5792685","167.79663"
"60.24","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24350652","2.4305165","349.32202"
"60.24","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24350652","2.5694833","169.32202"
"60.260002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24522564","2.4403512","350.84747"
"60.260002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24522564","2.5596488","170.84747"
"60.280003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24668232","2.4502277","352.37286"
"60.280003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24668229","2.5497723","172.37286"
"60.3","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24787557","2.46014","353.89832"
"60.3","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24787557","2.53986","173.89832"
"60.32","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24880448","2.47008","355.4237"
"60.32","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24880451","2.5299199","175.4237"
"60.34","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2494685","2.4800417","356.94916"
"60.34","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2494685","2.5199583","176.94916"
"60.36","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24986708","2.4900172","358.47458"
"60.36","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24986708","2.5099826","178.47458"
"60.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.25","2.5","0.0"
"60.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.25","2.5","180.0"
"60.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24986482","2.489932","358.46155"
"60.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24986482","2.489932","181.53845"
"60.4","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24945939","2.479871","356.92307"
"60.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24945939","2.4798713","183.07692"
"60.420002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.248784","2.469825","355.3846"
"60.420002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.248784","2.469825","184.61539"
"60.440002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24783912","2.4598007","353.84616"
"60.440002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24783912","2.4598005","186.15384"
"60.460003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24662542","2.449805","352.30768"
"60.460003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24662545","2.449805","187.6923"
"60.48","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24514383","2.4398458","350.76923"
"60.48","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24514386","2.4398458","189.23077"
"60.5","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24339539","2.4299297","349.23077"
"60.5","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24339539","2.4299297","190.76923"
"60.52","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2413814","2.4200644","347.69232"
"60.52","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24138135","2.4200644","192.3077"
"60.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23910317","2.4102566","346.15384"
"60.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2391032","2.4102566","193.84616"
"60.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23656249","2.4005134","344.6154"
"60.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23656252","2.4005136","195.38461"
"60.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23376113","2.3908422","343.0769"
"60.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23376113","2.3908422","196.92308"
"60.600002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23070118","2.3812494","341.53845"
"60.600002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23070118","2.3812494","198.46155"
"60.620003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.22738475","2.3717425","340.0"
"60.620003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22738475","2.3717425","200.0"
"60.64","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.22381419","2.3623278","338.46155"
"60.64","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22381425","2.3623278","201.53845"
"60.66","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.21999231","2.3530126","336.9231"
"60.66","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21999231","2.3530126","203.07692"
"60.68","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.21592158","2.3438032","335.3846"
"60.68","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21592161","2.3438032","204.61539"
"60.7","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.21160519","2.3347065","333.84616"
"60.7","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21160516","2.3347063","206.15384"
"60.72","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.20704597","2.3257287","332.30768"
"60.72","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.20704603","2.325729","207.6923"
"60.74","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.20224744","2.316877","330.76923"
"60.74","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.20224747","2.316877","209.23077"
"60.760002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.197213","2.308157","329.23077"
"60.760002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.19721308","2.308157","210.76923"
"60.780003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.19194627","2.2995753","327.69232"
"60.780003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.1919463","2.2995753","212.3077"
"60.8","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.18645102","2.2911382","326.15384"
"60.8","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.18645105","2.2911382","213.84616"
"60.82","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.18073124","2.2828517","324.6154"
"60.82","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.18073127","2.2828517","215.38461"
"60.84","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.17479107","2.2747216","323.0769"
"60.84","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.17479101","2.2747216","216.92308"
"60.86","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.1686346","2.266754","321.53845"
"60.86","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.16863468","2.2667542","218.46155"
"60.88","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.1622667","2.2589548","320.0"
"60.88","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.16226667","2.2589545","220.0"
"60.88","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.1686348","2.2667544","321.53845"
"60.88","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.16863474","2.266754","218.46153"
"60.9","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.17479116","2.2747219","323.0769"
"60.9","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.17479101","2.2747214","216.92308"
"60.920002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.18073133","2.282852","324.6154"
"60.920002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.18073127","2.2828515","215.38461"
"60.940002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.1864511","2.2911384","326.15384"
"60.940002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.18645105","2.291138","213.84616"
"60.960003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.19194636","2.2995756","327.69232"
"60.960003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.1919463","2.299575","212.3077"
"60.98","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.19721308","2.3081572","329.23077"
"60.98","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.19721302","2.3081567","210.76923"
"61.0","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.20224753","2.3168771","330.76923"
"61.0","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2022475","2.3168766","209.23077"
"61.02","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.20704606","2.325729","332.30768"
"61.02","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.20704603","2.3257287","207.6923"
"61.04","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.21160528","2.3347068","333.84616"
"61.04","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21160516","2.3347063","206.15384"
"61.06","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.21592167","2.3438034","335.3846"
"61.06","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21592161","2.343803","204.61539"
"61.08","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2199924","2.3530128","336.9231"
"61.08","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21999231","2.3530123","203.07692"
"61.100002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.22381428","2.362328","338.46155"
"61.100002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22381425","2.3623276","201.53845"
"61.120003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.22738484","2.3717427","340.0"
"61.120003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22738475","2.3717422","200.0"
"61.14","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23070127","2.3812497","341.53845"
"61.14","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23070118","2.3812492","198.46155"
"61.16","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23376122","2.3908424","343.0769"
"61.16","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23376113","2.390842","196.92308"
"61.18","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23656258","2.4005136","344.6154"
"61.18","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23656252","2.4005134","195.38461"
"61.2","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23910326","2.4102569","346.15384"
"61.2","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2391032","2.4102564","193.84616"
"61.22","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2413815","2.4200647","347.69232"
"61.22","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24138135","2.4200642","192.3077"
"61.24","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24339548","2.42993","349.23077"
"61.24","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24339542","2.4299297","190.76923"
"61.260002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24514392","2.439846","350.76923"
"61.260002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24514383","2.4398456","189.23077"
"61.280003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24662551","2.4498053","352.30768"
"61.280003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24662545","2.4498048","187.6923"
"61.3","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24783921","2.459801","353.84616"
"61.3","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24783912","2.4598002","186.15384"
"61.32","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2487841","2.4698253","355.3846"
"61.32","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.248784","2.4698248","184.61539"
"61.34","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24945948","2.4798713","356.92307"
"61.34","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24945939","2.479871","183.07692"
"61.36","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2498649","2.4899323","358.46155"
"61.36","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24986482","2.4899318","181.53845"
"61.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2500001","2.5000002","0.0"
"61.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.25","2.4999998","180.0"
"61.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24975577","2.490003","358.6"
"61.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24975568","2.509997","178.6"
"61.4","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24926728","2.480015","357.2"
"61.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24926719","2.519985","177.20001"
"61.420002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2485349","2.470042","355.80002"
"61.420002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24853481","2.529958","175.80002"
"61.440002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24755907","2.4600897","354.40002"
"61.440002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.247559","2.5399103","174.40002"
"61.460003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24634038","2.4501643","353.00003"
"61.460003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2463403","2.5498357","173.00003"
"61.48","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24487956","2.4402716","351.60004"
"61.48","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24487948","2.5597284","171.60004"
"61.5","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24317747","2.4304175","350.20004"
"61.5","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2431774","2.5695825","170.20004"
"61.52","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.24123514","2.420608","348.80005"
"61.52","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24123506","2.579392","168.80005"
"61.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23905371","2.4108489","347.40005"
"61.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23905364","2.5891511","167.40005"
"61.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23663451","2.401146","346.00006"
"61.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23663443","2.598854","166.00006"
"61.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23397896","2.391505","344.60007"
"61.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23397888","2.608495","164.60007"
"61.600002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.23108865","2.3819318","343.20007"
"61.600002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23108858","2.6180682","163.20007"
"61.620003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.22796531","2.372432","341.80008"
"61.620003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22796524","2.627568","161.80008"
"61.64","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.2246108","2.3630114","340.4001"
"61.64","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22461073","2.6369886","160.40009"
"61.66","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.22102714","2.3536756","339.0001"
"61.66","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22102706","2.6463244","159.00009"
"61.68","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.21722548","2.3444264","337.6561"
"61.68","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21722542","2.6555736","157.6561"
"61.7","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.21337867","2.3351958","337.3761"
"61.7","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21337411","2.6648023","157.3481"
"61.72","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.20952734","2.325967","337.34808"
"61.72","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2095273","2.674033","157.3761"
"61.74","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.20568053","2.3167365","337.3761"
"61.74","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.20568049","2.6832635","157.3761"
"61.760002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.20182921","2.3075078","337.34808"
"61.760002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.20182467","2.6924903","157.3201"
"61.780003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.1979824","2.2982771","337.3761"
"61.780003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.19796433","2.7017152","157.2921"
"61.8","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.19413108","2.2890484","337.34808"
"61.8","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.19409949","2.7109382","157.2641"
"61.82","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.19027074","2.2798235","337.29208"
"61.82","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.19024366","2.720165","157.3201"
"61.84","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.18641941","2.2705948","337.34808"
"61.84","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.18639685","2.7293956","157.3761"
"61.86","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.18256809","2.2613661","337.34808"
"61.86","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.18253651","2.7386205","157.2921"
"61.88","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.17871676","2.2521374","337.34808"
"61.88","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.17866266","2.7478397","157.2081"
"61.9","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.17485642","2.2429125","337.29208"
"61.9","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.17479782","2.7570627","157.2641"
"61.920002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.17099608","2.2336876","337.29208"
"61.920002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.17093748","2.7662876","157.2921"
"61.940002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.16712223","2.2244685","337.20807"
"61.940002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.16705912","2.7755048","157.1801"
"61.960003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.16326189","2.2152436","337.29208"
"61.960003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.16316275","2.7847145","157.0681"
"61.98","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.15937902","2.2060282","337.15207"
"61.98","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.1592889","2.7939336","157.2081"
"62.0","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.15546915","2.1968243","336.98407"
"62.0","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.15538803","2.8031414","157.0401"
"62.02","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.15156828","2.1876166","337.04007"
"62.02","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.15147816","2.8123453","156.9841"
"62.04","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.14768541","2.1784012","337.15207"
"62.04","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.14759079","2.8215587","157.1241"
"62.06","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.14377554","2.1691973","336.98407"
"62.06","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.14368992","2.8307664","157.0401"
"62.08","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.13987467","2.1599896","337.04007"
"62.08","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.13979355","2.839976","157.0681"
"62.100002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.1359873","2.1507761","337.12408"
"62.100002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.13590167","2.8491876","157.0961"
"62.120003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.13209993","2.1415627","337.12408"
"62.120003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.1320143","2.858401","157.1241"
"62.14","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.12506768","2.1249716","337.02606"
"62.14","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.124975175","2.8749895","157.0121"
"62.16","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.12506768","2.1249716","337.02606"
"62.16","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.124975175","2.8749895","157.0121"
"62.18","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.12194081","2.1175864","337.04"
"62.18","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.121845916","2.8823738","157.0401"
"62.2","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.11803992","2.1083786","336.984"
"62.2","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.117945045","2.8915815","157.0681"
"62.22","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.114130035","2.0991747","337.04"
"62.22","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.114048675","2.9007912","157.0401"
"62.24","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.11022915","2.089967","337.096"
"62.24","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.11014781","2.909999","157.1521"
"62.260002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.10633727","2.0807555","337.12402"
"62.260002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.10626495","2.9192142","157.0681"
"62.280003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.102449894","2.071542","337.01202"
"62.280003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.10236858","2.928424","157.0401"
"62.3","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.098544516","2.0623362","337.09604"
"62.3","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.09846771","2.9376316","157.0121"
"62.32","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.09465264","2.0531247","337.23605"
"62.32","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.094562344","2.9468374","157.0121"
"62.34","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.09078328","2.0439036","337.12405"
"62.34","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.09065698","2.9560432","157.3201"
"62.36","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.086895905","2.0346901","337.32007"
"62.36","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.08680116","2.96527","157.0961"
"62.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.08304007","2.0254633","337.32007"
"62.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.08290929","2.9744816","157.1521"
"62.4","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.07918424","2.0162365","337.34808"
"62.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.07902643","2.983697","157.3201"
"62.420002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.075332925","2.0070078","337.23608"
"62.420002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.07517061","2.9929237","157.3481"
"62.440002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.07146358","1.9977868","337.23608"
"62.440002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.07131929","3.0021524","157.2641"
"62.460003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.06759423","1.9885657","337.2641"
"62.460003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.06745445","3.0113754","157.2081"
"62.48","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.06372939","1.9793427","337.2081"
"62.48","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.063580595","3.0205946","157.3761"
"62.5","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.05985554","1.9701235","337.2361"
"62.5","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.059733793","3.0298252","157.3481"
"62.52","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.055986196","1.9609025","337.2361"
"62.52","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.055882476","3.039054","157.3761"
"62.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.052116852","1.9516814","337.2081"
"62.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.05203567","3.0482845","157.2921"
"62.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.048243","1.9424622","337.2921"
"62.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.04817534","3.0575094","157.3761"
"62.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.044382673","1.9332373","337.2641"
"62.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.044328533","3.06674","157.3201"
"62.600002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.04051783","1.9240143","337.2641"
"62.600002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.04047271","3.0759668","157.3761"
"62.620003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.036652986","1.9147913","337.23608"
"62.620003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.036625903","3.0851974","157.3201"
"62.64","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.032783635","1.9055703","337.6001"
"62.64","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.03277008","3.0944242","157.6841"
